userId,recommended_movies
552,"[Yojimbo (1961), On the Beach (1959), Gallipoli (1981), Lifeboat (1944), Saving Face (2004), Best of Youth, The (La meglio gioventù) (2003), Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993), Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984), Autumn Sonata (Höstsonaten) (1978), Jetée, La (1962)]"
553,"[Reign Over Me (2007), Cosmos, De platte jungle (1978), Blue Planet II (2017), Nasu: Summer in Andalusia (2003), Bitter Lake (2015), Watermark (2014), Connections (1978), Zeitgeist: Moving Forward (2011), Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)]"
554,"[Black Cat, White Cat (Crna macka, beli macor) (1998), Glory Road (2006), Affair to Remember, An (1957), Lost and Delirious (2001), Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo) (1962), Split (2017), Thief (1981), Son of the Bride (Hijo de la novia, El) (2001), Dying Young (1991), Very Potter Sequel, A (2010)]"
555,"[Come and See (Idi i smotri) (1985), Crucible, The (1996), Stranger Than Paradise (1984), Dallas Buyers Club (2013), My Sassy Girl (Yeopgijeogin geunyeo) (2001), De platte jungle (1978), Blue Planet II (2017), Nasu: Summer in Andalusia (2003), Bitter Lake (2015), Watermark (2014)]"
556,"[Saving Face (2004), North & South (2004), Stranger Than Paradise (1984), Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987), Strictly Sexual (2008), Anne of Green Gables (1985), Black Mirror: White Christmas (2014), Fright Night (1985), Raiders of the Lost Ark: The Adaptation (1989), My Wife is an Actress (Ma Femme est une Actrice) (2001)]"
557,"[Stranger Than Paradise (1984), My Wife is an Actress (Ma Femme est une Actrice) (2001), Strictly Sexual (2008), Anne of Green Gables (1985), Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987), Set It Off (1996), Monster Squad, The (1987), Benny & Joon (1993), Twin Dragons (Shuang long hui) (1992), Ocean's Eleven (a.k.a. Ocean's 11) (1960)]"
558,"[Dallas Buyers Club (2013), I Origins (2014), Charlie Brown Christmas, A (1965), Reign Over Me (2007), Hard Candy (2005), Saving Face (2004), Chocolat (1988), Best Exotic Marigold Hotel, The (2011), Lincoln (2012), Thief (1981)]"
559,"[On the Beach (1959), Split (2017), Saving Face (2004), Lady Jane (1986), Crossing Delancey (1988), Jetée, La (1962), Last Tango in Paris (Ultimo tango a Parigi) (1972), Come and See (Idi i smotri) (1985), My Sassy Girl (Yeopgijeogin geunyeo) (2001), Senna (2010)]"
560,"[On the Beach (1959), Cosmos, Come and See (Idi i smotri) (1985), Saving Face (2004), Jetée, La (1962), Enter the Void (2009), De platte jungle (1978), Blue Planet II (2017), Nasu: Summer in Andalusia (2003), Bitter Lake (2015)]"
561,"[Jetée, La (1962), Andalusian Dog, An (Chien andalou, Un) (1929), On the Beach (1959), Come and See (Idi i smotri) (1985), Saving Face (2004), Senna (2010), Man Bites Dog (C'est arrivé près de chez vous) (1992), Black Mirror: White Christmas (2014), Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997), Eddie Murphy Delirious (1983)]"
562,"[Stranger Than Paradise (1984), Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987), Saving Face (2004), Cosmos, De platte jungle (1978), Blue Planet II (2017), Nasu: Summer in Andalusia (2003), Bitter Lake (2015), Watermark (2014), Connections (1978)]"
563,"[Hello, Dolly! (1969), Very Potter Sequel, A (2010), 12 Angry Men (1997), Mr. Skeffington (1944), Best Years of Our Lives, The (1946), Three Billboards Outside Ebbing, Missouri (2017), Into the Woods (1991), Cat on a Hot Tin Roof (1958), Affair to Remember, An (1957), Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987)]"
564,"[Let It Ride (1989), Isle of Dogs (2018), A Quiet Place (2018), Drillbit Taylor (2008), Rules of Attraction, The (2002), Band of Brothers (2001), Deadpool 2 (2018), Monsieur Lazhar (2011), On the Town (1949), New World, The (2005)]"
565,"[Come and See (Idi i smotri) (1985), On the Beach (1959), Jetée, La (1962), Best of Youth, The (La meglio gioventù) (2003), Last Tango in Paris (Ultimo tango a Parigi) (1972), Cosmos, My Sassy Girl (Yeopgijeogin geunyeo) (2001), Bad Boy Bubby (1993), All Watched Over by Machines of Loving Grace (2011), Saving Face (2004)]"
566,"[Lost and Delirious (2001), Split (2017), Black Cat, White Cat (Crna macka, beli macor) (1998), 7th Voyage of Sinbad, The (1958), Assassination of Jesse James by the Coward Robert Ford, The (2007), Black Mirror: White Christmas (2014), Dangerous Beauty (1998), On the Beach (1959), Schindler's List (1993), 'Salem's Lot (2004)]"
567,"[Match Factory Girl, The (Tulitikkutehtaan tyttö) (1990), Jetée, La (1962), Come and See (Idi i smotri) (1985), World of Tomorrow (2015), It's Such a Beautiful Day (2012), Man Bites Dog (C'est arrivé près de chez vous) (1992), Andalusian Dog, An (Chien andalou, Un) (1929), Paterson, Frank (2014), Silence (2016)]"
568,"[Holy Mountain, The (Montaña sagrada, La) (1973), Best of Youth, The (La meglio gioventù) (2003), Yojimbo (1961), Trial, The (Procès, Le) (1962), All Watched Over by Machines of Loving Grace (2011), Woman in the Dunes (Suna no onna) (1964), Jetée, La (1962), Seventh Seal, The (Sjunde inseglet, Det) (1957), Tale of Two Sisters, A (Janghwa, Hongryeon) (2003), On the Beach (1959)]"
569,"[My Wife is an Actress (Ma Femme est une Actrice) (2001), Adam's Rib (1949), Strictly Sexual (2008), Persuasion (1995), Louis C.K.: Chewed Up (2008), Senna (2010), Split (2017), Top Hat (1935), Sausage Party (2016), When Worlds Collide (1951)]"
570,"[Saving Face (2004), Cosmos, On the Beach (1959), Adam's Rib (1949), Strictly Sexual (2008), Charlie Brown Christmas, A (1965), De platte jungle (1978), Blue Planet II (2017), Nasu: Summer in Andalusia (2003), Bitter Lake (2015)]"
571,"[Farewell My Concubine (Ba wang bie ji) (1993), Halloween II (2009), Seve (2014), The Big Bus (1976), Victory (a.k.a. Escape to Victory) (1981), Inland Empire (2006), Love and Death (1975), Kissing Jessica Stein (2001), Purple Rose of Cairo, The (1985), Stranger Than Paradise (1984)]"
572,"[Split (2017), Lady Jane (1986), Crossing Delancey (1988), Kind Hearts and Coronets (1949), Monsoon Wedding (2001), Best of Youth, The (La meglio gioventù) (2003), Wallace & Gromit: The Best of Aardman Animation (1996), Impostors, The (1998), Schindler's List (1993), On the Beach (1959)]"
573,"[Come and See (Idi i smotri) (1985), Jetée, La (1962), Sullivan's Travels (1941), Andalusian Dog, An (Chien andalou, Un) (1929), Saving Face (2004), Cosmos, Isle of Dogs (2018), Enter the Void (2009), De platte jungle (1978), Blue Planet II (2017)]"
574,"[Come and See (Idi i smotri) (1985), Andalusian Dog, An (Chien andalou, Un) (1929), Jetée, La (1962), Sausage Party (2016), Sullivan's Travels (1941), Frank (2014), Saving Face (2004), World of Tomorrow (2015), Mary and Max (2009), Persuasion (1995)]"
575,"[Reign Over Me (2007), Chungking Express (Chung Hing sam lam) (1994), Three Billboards Outside Ebbing, Missouri (2017), The Artist (2011), General, The (1926), Stranger Than Paradise (1984), Autumn Sonata (Höstsonaten) (1978), American: The Bill Hicks Story (2009), Eva (2011), Paper Birds (Pájaros de papel) (2010)]"
576,"[Eddie Murphy Raw (1987), Andalusian Dog, An (Chien andalou, Un) (1929), Jetée, La (1962), Come and See (Idi i smotri) (1985), Match Factory Girl, The (Tulitikkutehtaan tyttö) (1990), World of Tomorrow (2015), Sullivan's Travels (1941), Frank (2014), Room, The (2003), Raiders of the Lost Ark: The Adaptation (1989)]"
577,"[On the Beach (1959), Black Mirror: White Christmas (2014), Adam's Rib (1949), Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987), Best Years of Our Lives, The (1946), Seve (2014), The Big Bus (1976), Victory (a.k.a. Escape to Victory) (1981), Wallace & Gromit: The Best of Aardman Animation (1996), Great Escape, The (1963)]"
578,"[Very Potter Sequel, A (2010), 12 Angry Men (1997), Mr. Skeffington (1944), Saving Face (2004), Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987), Adam's Rib (1949), Anne of Green Gables (1985), North & South (2004), Strictly Sexual (2008), Best Years of Our Lives, The (1946)]"
579,"[Top Hat (1935), Black Cat, White Cat (Crna macka, beli macor) (1998), Adam's Rib (1949), Split (2017), Strictly Sexual (2008), Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo) (1962), Chariots of Fire (1981), Frozen River (2008), Visitor, The (2007), Babes in Toyland (1934)]"
580,"[Louis C.K.: Chewed Up (2008), Emma (2009), Louis C.K.: Shameless (2007), Flickering Lights (Blinkende lygter) (2000), Cosmos, Inside Job (2010), On the Beach (1959), Louis C.K.: Live at the Beacon Theater (2011), Saving Face (2004), De platte jungle (1978)]"
581,"[Saving Face (2004), Adam's Rib (1949), Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage) (2005), Three Billboards Outside Ebbing, Missouri (2017), Beautiful Thing (1996), Autumn Sonata (Höstsonaten) (1978), Lady Jane (1986), Crossing Delancey (1988), Reign Over Me (2007), General, The (1926)]"
582,"[Strictly Sexual (2008), Dune (2000), Saving Face (2004), Emma (2009), North & South (2004), On the Beach (1959), Adam's Rib (1949), Raiders of the Lost Ark: The Adaptation (1989), Cosmos, Imposter, The (2012)]"
583,"[Hello, Dolly! (1969), Jezebel (1938), Black Mirror: White Christmas (2014), Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987), Stranger Than Paradise (1984), Affair to Remember, An (1957), Anne of Green Gables (1985), Eddie Murphy Delirious (1983), Very Potter Sequel, A (2010), 12 Angry Men (1997)]"
584,"[Glory Road (2006), Idiocracy (2006), Split (2017), Dangerous Beauty (1998), Thief (1981), Man from Snowy River, The (1982), Babes in Toyland (1934), Lost and Delirious (2001), My Wife is an Actress (Ma Femme est une Actrice) (2001), Rising Sun (1993)]"
585,"[Cosmos, De platte jungle (1978), Blue Planet II (2017), Nasu: Summer in Andalusia (2003), Bitter Lake (2015), Watermark (2014), Connections (1978), Zeitgeist: Moving Forward (2011), Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992), Summer's Tale, A (Conte d'été) (1996)]"
586,"[Strictly Sexual (2008), Saving Face (2004), North & South (2004), Babes in Toyland (1934), Adam's Rib (1949), Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987), What's Your Number? (2011), Stoning of Soraya M., The (2008), Wal-Mart: The High Cost of Low Price (2005), Raiders of the Lost Ark: The Adaptation (1989)]"
587,"[Split (2017), Thief (1981), Last Detail, The (1973), Patton (1970), Dangerous Beauty (1998), Wallace & Gromit: The Best of Aardman Animation (1996), Glory Road (2006), Life Is Beautiful (La Vita è bella) (1997), Lincoln (2012), Shall We Dance (1937)]"
588,"[On the Beach (1959), Jetée, La (1962), Black Mirror: White Christmas (2014), Last Tango in Paris (Ultimo tango a Parigi) (1972), Underground (1995), Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997), Come and See (Idi i smotri) (1985), Autumn Sonata (Höstsonaten) (1978), Three Colors: Red (Trois couleurs: Rouge) (1994), Seve (2014)]"
589,"[3-Iron (Bin-jip) (2004), Thief (1981), Dallas Buyers Club (2013), Sausage Party (2016), Shall We Dance (1937), Gigantic (A Tale of Two Johns) (2002), Split (2017), Bullitt (1968), Victory (a.k.a. Escape to Victory) (1981), Seve (2014)]"
590,"[On the Beach (1959), Wallace & Gromit: The Best of Aardman Animation (1996), Saving Face (2004), Great Escape, The (1963), Best of Youth, The (La meglio gioventù) (2003), Lady Jane (1986), Crossing Delancey (1988), Black Mirror: White Christmas (2014), Adam's Rib (1949), Rivers and Tides (2001)]"
591,"[Strictly Sexual (2008), Top Hat (1935), Babes in Toyland (1934), Adam's Rib (1949), The Amazing Screw-On Head (2006), Dune (2000), What's Your Number? (2011), Stoning of Soraya M., The (2008), Wal-Mart: The High Cost of Low Price (2005), Beautiful Thing (1996)]"
592,"[Saving Face (2004), Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987), Anne of Green Gables (1985), Adam's Rib (1949), Andalusian Dog, An (Chien andalou, Un) (1929), Strictly Sexual (2008), North & South (2004), On the Beach (1959), Argo (2012), Cosmos]"
593,"[Monsoon Wedding (2001), Kind Hearts and Coronets (1949), Split (2017), Best of Youth, The (La meglio gioventù) (2003), Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948), Before Sunrise (1995), Little Big Man (1970), Jules and Jim (Jules et Jim) (1961), On the Beach (1959), Room with a View, A (1986)]"
594,"[Glory Road (2006), Man from Snowy River, The (1982), Presumed Innocent (1990), Thief (1981), Idiocracy (2006), Very Potter Sequel, A (2010), 12 Angry Men (1997), Mr. Skeffington (1944), Strictly Sexual (2008), Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987)]"
595,"[On the Beach (1959), Come and See (Idi i smotri) (1985), Jetée, La (1962), Last Tango in Paris (Ultimo tango a Parigi) (1972), Seve (2014), The Big Bus (1976), Victory (a.k.a. Escape to Victory) (1981), Black Mirror: White Christmas (2014), All Watched Over by Machines of Loving Grace (2011), Autumn Sonata (Höstsonaten) (1978)]"
596,"[Saving Face (2004), On the Beach (1959), Andalusian Dog, An (Chien andalou, Un) (1929), Cosmos, Mystère à la Tour Eiffel (2015), Lilting (2014), Desert Hearts (1985), Big Eden (2000), North & South (2004), Jetée, La (1962)]"
597,"[On the Beach (1959), Come and See (Idi i smotri) (1985), Great Escape, The (1963), Wallace & Gromit: The Best of Aardman Animation (1996), Andalusian Dog, An (Chien andalou, Un) (1929), Seve (2014), The Big Bus (1976), Jetée, La (1962), Man Bites Dog (C'est arrivé près de chez vous) (1992), Victory (a.k.a. Escape to Victory) (1981)]"
598,"[Doctor Who: The Doctor, the Widow and the Wardrobe (2011), Doctor Who: Voyage Of The Damned (2007), Your Highness (2011), Submarine (2010), Now You See Me (2013), Reign Over Me (2007), Wonder (2017), Invasion, The (2007), Girl Next Door, The (2004), Paperman (2012)]"
599,"[On the Beach (1959), Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993), Mulholland Dr. (1999), Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997), Saving Face (2004), Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997), Jetée, La (1962), Cosmos, Dragon Ball Z Gaiden: The Plot to Destroy the Saiyans (1993), Dragon ball Z 04: Lord Slug (1991)]"
600,"[Unfaithfully Yours (1948), Holy Mountain, The (Montaña sagrada, La) (1973), Andalusian Dog, An (Chien andalou, Un) (1929), Eddie Murphy Delirious (1983), Man Bites Dog (C'est arrivé près de chez vous) (1992), Stranger Than Paradise (1984), Come and See (Idi i smotri) (1985), Topo, El (1970), Jetée, La (1962), Love and Death (1975)]"
601,"[Saving Face (2004), On the Beach (1959), Cosmos, Enter the Void (2009), Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987), North & South (2004), De platte jungle (1978), Blue Planet II (2017), Nasu: Summer in Andalusia (2003), Bitter Lake (2015)]"
602,"[Black Mirror: White Christmas (2014), On the Beach (1959), Best Years of Our Lives, The (1946), Affair to Remember, An (1957), Cat on a Hot Tin Roof (1958), Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987), Great Escape, The (1963), Seve (2014), The Big Bus (1976), 7th Voyage of Sinbad, The (1958)]"
603,"[Last Tango in Paris (Ultimo tango a Parigi) (1972), Jonah Who Will Be 25 in the Year 2000 (Jonas qui aura 25 ans en l'an 2000) (1976), Bridge on the River Kwai, The (1957), Duel in the Sun (1946), Vagabond (Sans toit ni loi) (1985), All the Vermeers in New York (1990), Black Tar Heroin: The Dark End of the Street (2000), Red Sorghum (Hong gao liang) (1987), Ballad of Narayama, The (Narayama bushiko) (1983), Four Days in September (O Que É Isso, Companheiro?) (1997)]"
604,"[7th Voyage of Sinbad, The (1958), Persuasion (1995), Phantom of the Paradise (1974), Bad Lieutenant (1992), Ex Drummer (2007), Amores Perros (Love's a Bitch) (2000), Raise the Red Lantern (Da hong deng long gao gao gua) (1991), Come and See (Idi i smotri) (1985), Born Yesterday (1950), Cosmos]"
605,"[Saving Face (2004), Strictly Sexual (2008), My Wife is an Actress (Ma Femme est une Actrice) (2001), North & South (2004), Babes in Toyland (1934), Senna (2010), Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987), Adam's Rib (1949), Raiders of the Lost Ark: The Adaptation (1989), Anne of Green Gables (1985)]"
606,"[Three Billboards Outside Ebbing, Missouri (2017), Best of Youth, The (La meglio gioventù) (2003), The Artist (2011), Autumn Sonata (Höstsonaten) (1978), Reign Over Me (2007), Rivers and Tides (2001), General, The (1926), On the Beach (1959), Kind Hearts and Coronets (1949), All Watched Over by Machines of Loving Grace (2011)]"
607,"[Sausage Party (2016), 7th Voyage of Sinbad, The (1958), Towering Inferno, The (1974), Stranger Than Paradise (1984), Come and See (Idi i smotri) (1985), Mystery Train (1989), 3-Iron (Bin-jip) (2004), Persuasion (1995), Seve (2014), The Big Bus (1976)]"
